CONCEPT	CLASS6	CLASS3	CLASS2	FEATURE	TYPE
car	vehicle	artifact	manMade	a_vehicle	category
car	vehicle	artifact	manMade	a_vehicle	category
car	vehicle	artifact	manMade	a_vehicle	category
car	vehicle	artifact	manMade	a_vehicle	category
car	vehicle	artifact	manMade	a_vehicle	category
car	vehicle	artifact	manMade	a_vehicle	category
car	vehicle	artifact	manMade	a_vehicle	category
car	vehicle	artifact	manMade	causes_pollution	related
car	vehicle	artifact	manMade	causes_pollution	related
car	vehicle	artifact	manMade	causes_pollution	related
car	vehicle	artifact	manMade	causes_pollution	related
car	vehicle	artifact	manMade	causes_pollution	related
car	vehicle	artifact	manMade	causes_pollution	related
car	vehicle	artifact	manMade	causes_pollution	related
car	vehicle	artifact	manMade	causes_pollution	related
car	vehicle	artifact	manMade	different_colours	quality
car	vehicle	artifact	manMade	different_colours	quality
car	vehicle	artifact	manMade	different_colours	quality
car	vehicle	artifact	manMade	different_colours	quality
car	vehicle	artifact	manMade	different_colours	quality
car	vehicle	artifact	manMade	different_colours	quality
car	vehicle	artifact	manMade	has_4_doors	part
car	vehicle	artifact	manMade	has_4_doors	part
car	vehicle	artifact	manMade	has_4_doors	part
car	vehicle	artifact	manMade	has_4_doors	part
car	vehicle	artifact	manMade	has_4_doors	part
car	vehicle	artifact	manMade	has_4_wheels	part
car	vehicle	artifact	manMade	has_4_wheels	part
car	vehicle	artifact	manMade	has_4_wheels	part
car	vehicle	artifact	manMade	has_4_wheels	part
car	vehicle	artifact	manMade	has_4_wheels	part
car	vehicle	artifact	manMade	has_4_wheels	part
car	vehicle	artifact	manMade	has_4_wheels	part
car	vehicle	artifact	manMade	has_4_wheels	part
car	vehicle	artifact	manMade	has_4_wheels	part
car	vehicle	artifact	manMade	has_4_wheels	part
car	vehicle	artifact	manMade	has_4_wheels	part
car	vehicle	artifact	manMade	has_4_wheels	part
car	vehicle	artifact	manMade	has_4_wheels	part
car	vehicle	artifact	manMade	has_4_wheels	part
car	vehicle	artifact	manMade	has_4_wheels	part
car	vehicle	artifact	manMade	has_4_wheels	part
car	vehicle	artifact	manMade	has_4_wheels	part
car	vehicle	artifact	manMade	has_4_wheels	part
car	vehicle	artifact	manMade	has_a_steering_wheel	part
car	vehicle	artifact	manMade	has_a_steering_wheel	part
car	vehicle	artifact	manMade	has_a_steering_wheel	part
car	vehicle	artifact	manMade	has_a_steering_wheel	part
car	vehicle	artifact	manMade	has_a_steering_wheel	part
car	vehicle	artifact	manMade	has_a_steering_wheel	part
car	vehicle	artifact	manMade	has_a_steering_wheel	part
car	vehicle	artifact	manMade	has_a_steering_wheel	part
car	vehicle	artifact	manMade	has_a_steering_wheel	part
car	vehicle	artifact	manMade	has_a_steering_wheel	part
car	vehicle	artifact	manMade	has_a_steering_wheel	part
car	vehicle	artifact	manMade	has_a_steering_wheel	part
car	vehicle	artifact	manMade	has_an_engine	part
car	vehicle	artifact	manMade	has_an_engine	part
car	vehicle	artifact	manMade	has_an_engine	part
car	vehicle	artifact	manMade	has_an_engine	part
car	vehicle	artifact	manMade	has_an_engine	part
car	vehicle	artifact	manMade	has_an_engine	part
car	vehicle	artifact	manMade	has_an_engine	part
car	vehicle	artifact	manMade	has_an_engine	part
car	vehicle	artifact	manMade	has_an_engine	part
car	vehicle	artifact	manMade	has_an_engine	part
car	vehicle	artifact	manMade	has_an_engine	part
car	vehicle	artifact	manMade	has_an_engine	part
car	vehicle	artifact	manMade	has_an_engine	part
car	vehicle	artifact	manMade	has_doors	part
car	vehicle	artifact	manMade	has_doors	part
car	vehicle	artifact	manMade	has_doors	part
car	vehicle	artifact	manMade	has_doors	part
car	vehicle	artifact	manMade	has_doors	part
car	vehicle	artifact	manMade	has_doors	part
car	vehicle	artifact	manMade	has_doors	part
car	vehicle	artifact	manMade	has_doors	part
car	vehicle	artifact	manMade	has_doors	part
car	vehicle	artifact	manMade	has_doors	part
car	vehicle	artifact	manMade	has_doors	part
car	vehicle	artifact	manMade	has_doors	part
car	vehicle	artifact	manMade	has_doors	part
car	vehicle	artifact	manMade	has_wheels	part
car	vehicle	artifact	manMade	has_wheels	part
car	vehicle	artifact	manMade	has_wheels	part
car	vehicle	artifact	manMade	has_wheels	part
car	vehicle	artifact	manMade	has_wheels	part
car	vehicle	artifact	manMade	has_wheels	part
car	vehicle	artifact	manMade	has_wheels	part
car	vehicle	artifact	manMade	has_wheels	part
car	vehicle	artifact	manMade	has_wheels	part
car	vehicle	artifact	manMade	has_wheels	part
car	vehicle	artifact	manMade	has_wheels	part
car	vehicle	artifact	manMade	has_wheels	part
car	vehicle	artifact	manMade	has_wheels	part
car	vehicle	artifact	manMade	has_wheels	part
car	vehicle	artifact	manMade	has_wheels	part
car	vehicle	artifact	manMade	has_wheels	part
car	vehicle	artifact	manMade	has_wheels	part
car	vehicle	artifact	manMade	has_wheels	part
car	vehicle	artifact	manMade	has_wheels	part
car	vehicle	artifact	manMade	has_windows	part
car	vehicle	artifact	manMade	has_windows	part
car	vehicle	artifact	manMade	has_windows	part
car	vehicle	artifact	manMade	has_windows	part
car	vehicle	artifact	manMade	has_windows	part
car	vehicle	artifact	manMade	has_windows	part
car	vehicle	artifact	manMade	requires_drivers	related
car	vehicle	artifact	manMade	requires_drivers	related
car	vehicle	artifact	manMade	requires_drivers	related
car	vehicle	artifact	manMade	requires_drivers	related
car	vehicle	artifact	manMade	requires_drivers	related
car	vehicle	artifact	manMade	requires_drivers	related
car	vehicle	artifact	manMade	requires_drivers	related
car	vehicle	artifact	manMade	requires_gasoline	related
car	vehicle	artifact	manMade	requires_gasoline	related
car	vehicle	artifact	manMade	requires_gasoline	related
car	vehicle	artifact	manMade	requires_gasoline	related
car	vehicle	artifact	manMade	requires_gasoline	related
car	vehicle	artifact	manMade	requires_gasoline	related
car	vehicle	artifact	manMade	requires_gasoline	related
car	vehicle	artifact	manMade	requires_gasoline	related
car	vehicle	artifact	manMade	requires_gasoline	related
car	vehicle	artifact	manMade	requires_gasoline	related
car	vehicle	artifact	manMade	requires_gasoline	related
car	vehicle	artifact	manMade	requires_gasoline	related
car	vehicle	artifact	manMade	used_for_passengers	related
car	vehicle	artifact	manMade	used_for_passengers	related
car	vehicle	artifact	manMade	used_for_passengers	related
car	vehicle	artifact	manMade	used_for_passengers	related
car	vehicle	artifact	manMade	used_for_passengers	related
car	vehicle	artifact	manMade	used_for_passengers	related
car	vehicle	artifact	manMade	used_for_passengers	related
car	vehicle	artifact	manMade	used_for_passengers	related
car	vehicle	artifact	manMade	used_for_passengers	related
car	vehicle	artifact	manMade	used_for_transportation	function
car	vehicle	artifact	manMade	used_for_transportation	function
car	vehicle	artifact	manMade	used_for_transportation	function
car	vehicle	artifact	manMade	used_for_transportation	function
car	vehicle	artifact	manMade	used_for_transportation	function
car	vehicle	artifact	manMade	used_for_transportation	function
car	vehicle	artifact	manMade	used_for_transportation	function
car	vehicle	artifact	manMade	used_for_transportation	function
car	vehicle	artifact	manMade	used_for_transportation	function
car	vehicle	artifact	manMade	used_for_transportation	function
car	vehicle	artifact	manMade	used_for_transportation	function
car	vehicle	artifact	manMade	used_for_transportation	function
car	vehicle	artifact	manMade	used_for_transportation	function
car	vehicle	artifact	manMade	used_for_transportation	function
car	vehicle	artifact	manMade	used_for_transportation	function
car	vehicle	artifact	manMade	used_for_transportation	function
car	vehicle	artifact	manMade	used_for_transportation	function
car	vehicle	artifact	manMade	used_for_transportation	function
car	vehicle	artifact	manMade	used_for_transportation	function
cat	groundAnimal	animal	natural	a_baby_is_a_kitten	related
cat	groundAnimal	animal	natural	a_baby_is_a_kitten	related
cat	groundAnimal	animal	natural	a_baby_is_a_kitten	related
cat	groundAnimal	animal	natural	a_baby_is_a_kitten	related
cat	groundAnimal	animal	natural	a_baby_is_a_kitten	related
cat	groundAnimal	animal	natural	a_baby_is_a_kitten	related
cat	groundAnimal	animal	natural	a_feline	category
cat	groundAnimal	animal	natural	a_feline	category
cat	groundAnimal	animal	natural	a_feline	category
cat	groundAnimal	animal	natural	a_feline	category
cat	groundAnimal	animal	natural	a_feline	category
cat	groundAnimal	animal	natural	a_feline	category
cat	groundAnimal	animal	natural	a_mammal	category
cat	groundAnimal	animal	natural	a_mammal	category
cat	groundAnimal	animal	natural	a_mammal	category
cat	groundAnimal	animal	natural	a_mammal	category
cat	groundAnimal	animal	natural	a_mammal	category
cat	groundAnimal	animal	natural	a_pet	category
cat	groundAnimal	animal	natural	a_pet	category
cat	groundAnimal	animal	natural	a_pet	category
cat	groundAnimal	animal	natural	a_pet	category
cat	groundAnimal	animal	natural	a_pet	category
cat	groundAnimal	animal	natural	a_pet	category
cat	groundAnimal	animal	natural	a_pet	category
cat	groundAnimal	animal	natural	a_pet	category
cat	groundAnimal	animal	natural	a_pet	category
cat	groundAnimal	animal	natural	a_pet	category
cat	groundAnimal	animal	natural	a_pet	category
cat	groundAnimal	animal	natural	a_pet	category
cat	groundAnimal	animal	natural	a_pet	category
cat	groundAnimal	animal	natural	a_pet	category
cat	groundAnimal	animal	natural	a_pet	category
cat	groundAnimal	animal	natural	a_pet	category
cat	groundAnimal	animal	natural	a_pet	category
cat	groundAnimal	animal	natural	an_animal	category
cat	groundAnimal	animal	natural	an_animal	category
cat	groundAnimal	animal	natural	an_animal	category
cat	groundAnimal	animal	natural	an_animal	category
cat	groundAnimal	animal	natural	an_animal	category
cat	groundAnimal	animal	natural	an_animal	category
cat	groundAnimal	animal	natural	an_animal	category
cat	groundAnimal	animal	natural	an_animal	category
cat	groundAnimal	animal	natural	an_animal	category
cat	groundAnimal	animal	natural	an_animal	category
cat	groundAnimal	animal	natural	an_animal	category
cat	groundAnimal	animal	natural	an_animal	category
cat	groundAnimal	animal	natural	an_animal	category
cat	groundAnimal	animal	natural	an_animal	category
cat	groundAnimal	animal	natural	an_animal	category
cat	groundAnimal	animal	natural	an_animal	category
cat	groundAnimal	animal	natural	an_animal	category
cat	groundAnimal	animal	natural	an_animal	category
cat	groundAnimal	animal	natural	an_animal	category
cat	groundAnimal	animal	natural	an_animal	category
cat	groundAnimal	animal	natural	an_animal	category
cat	groundAnimal	animal	natural	eats	behaviour
cat	groundAnimal	animal	natural	eats	behaviour
cat	groundAnimal	animal	natural	eats	behaviour
cat	groundAnimal	animal	natural	eats	behaviour
cat	groundAnimal	animal	natural	eats	behaviour
cat	groundAnimal	animal	natural	eats	behaviour
cat	groundAnimal	animal	natural	eats	behaviour
cat	groundAnimal	animal	natural	eats	behaviour
cat	groundAnimal	animal	natural	eats	behaviour
cat	groundAnimal	animal	natural	eats	behaviour
cat	groundAnimal	animal	natural	eats	behaviour
cat	groundAnimal	animal	natural	eats	behaviour
cat	groundAnimal	animal	natural	eats_mice	behaviour
cat	groundAnimal	animal	natural	eats_mice	behaviour
cat	groundAnimal	animal	natural	eats_mice	behaviour
cat	groundAnimal	animal	natural	eats_mice	behaviour
cat	groundAnimal	animal	natural	eats_mice	behaviour
cat	groundAnimal	animal	natural	eats_mice	behaviour
cat	groundAnimal	animal	natural	kills	behaviour
cat	groundAnimal	animal	natural	kills	behaviour
cat	groundAnimal	animal	natural	kills	behaviour
cat	groundAnimal	animal	natural	kills	behaviour
cat	groundAnimal	animal	natural	kills	behaviour
cat	groundAnimal	animal	natural	meows	behaviour
cat	groundAnimal	animal	natural	meows	behaviour
cat	groundAnimal	animal	natural	meows	behaviour
cat	groundAnimal	animal	natural	meows	behaviour
cat	groundAnimal	animal	natural	meows	behaviour
cat	groundAnimal	animal	natural	meows	behaviour
cat	groundAnimal	animal	natural	meows	behaviour
cat	groundAnimal	animal	natural	meows	behaviour
cat	groundAnimal	animal	natural	meows	behaviour
cat	groundAnimal	animal	natural	meows	behaviour
cat	groundAnimal	animal	natural	purrs	behaviour
cat	groundAnimal	animal	natural	purrs	behaviour
cat	groundAnimal	animal	natural	purrs	behaviour
cat	groundAnimal	animal	natural	purrs	behaviour
cat	groundAnimal	animal	natural	purrs	behaviour
cat	groundAnimal	animal	natural	purrs	behaviour
cat	groundAnimal	animal	natural	purrs	behaviour
cat	groundAnimal	animal	natural	purrs	behaviour
cat	groundAnimal	animal	natural	purrs	behaviour
cat	groundAnimal	animal	natural	purrs	behaviour
cat	groundAnimal	animal	natural	has_4_legs	part
cat	groundAnimal	animal	natural	has_4_legs	part
cat	groundAnimal	animal	natural	has_4_legs	part
cat	groundAnimal	animal	natural	has_4_legs	part
cat	groundAnimal	animal	natural	has_4_legs	part
cat	groundAnimal	animal	natural	has_4_legs	part
cat	groundAnimal	animal	natural	has_4_legs	part
cat	groundAnimal	animal	natural	has_4_legs	part
cat	groundAnimal	animal	natural	has_4_legs	part
cat	groundAnimal	animal	natural	has_4_legs	part
cat	groundAnimal	animal	natural	has_a_tail	part
cat	groundAnimal	animal	natural	has_a_tail	part
cat	groundAnimal	animal	natural	has_a_tail	part
cat	groundAnimal	animal	natural	has_a_tail	part
cat	groundAnimal	animal	natural	has_a_tail	part
cat	groundAnimal	animal	natural	has_a_tail	part
cat	groundAnimal	animal	natural	has_a_tail	part
cat	groundAnimal	animal	natural	has_a_tail	part
cat	groundAnimal	animal	natural	has_a_tail	part
cat	groundAnimal	animal	natural	has_claws	part
cat	groundAnimal	animal	natural	has_claws	part
cat	groundAnimal	animal	natural	has_claws	part
cat	groundAnimal	animal	natural	has_claws	part
cat	groundAnimal	animal	natural	has_claws	part
cat	groundAnimal	animal	natural	has_claws	part
cat	groundAnimal	animal	natural	has_claws	part
cat	groundAnimal	animal	natural	has_eyes	part
cat	groundAnimal	animal	natural	has_eyes	part
cat	groundAnimal	animal	natural	has_eyes	part
cat	groundAnimal	animal	natural	has_eyes	part
cat	groundAnimal	animal	natural	has_eyes	part
cat	groundAnimal	animal	natural	has_fur	part
cat	groundAnimal	animal	natural	has_fur	part
cat	groundAnimal	animal	natural	has_fur	part
cat	groundAnimal	animal	natural	has_fur	part
cat	groundAnimal	animal	natural	has_fur	part
cat	groundAnimal	animal	natural	has_fur	part
cat	groundAnimal	animal	natural	has_fur	part
cat	groundAnimal	animal	natural	has_fur	part
cat	groundAnimal	animal	natural	has_fur	part
cat	groundAnimal	animal	natural	has_fur	part
cat	groundAnimal	animal	natural	has_fur	part
cat	groundAnimal	animal	natural	has_fur	part
cat	groundAnimal	animal	natural	has_fur	part
cat	groundAnimal	animal	natural	has_fur	part
cat	groundAnimal	animal	natural	has_fur	part
cat	groundAnimal	animal	natural	has_fur	part
cat	groundAnimal	animal	natural	has_fur	part
cat	groundAnimal	animal	natural	has_fur	part
cat	groundAnimal	animal	natural	has_fur	part
cat	groundAnimal	animal	natural	has_fur	part
cat	groundAnimal	animal	natural	has_fur	part
cat	groundAnimal	animal	natural	has_fur	part
cat	groundAnimal	animal	natural	has_legs	part
cat	groundAnimal	animal	natural	has_legs	part
cat	groundAnimal	animal	natural	has_legs	part
cat	groundAnimal	animal	natural	has_legs	part
cat	groundAnimal	animal	natural	has_legs	part
cat	groundAnimal	animal	natural	has_legs	part
cat	groundAnimal	animal	natural	has_legs	part
cat	groundAnimal	animal	natural	has_legs	part
cat	groundAnimal	animal	natural	has_legs	part
cat	groundAnimal	animal	natural	has_legs	part
