id	stop.to	time	click	noun	nominalization	downtoner
J9B	0	35	0	580	279	18
J9C	0	11	0	174	63	1
J9D	0	17	0	593	305	18
J9E	0	0	0	26	11	1
J9F	0	5	0	181	70	3
J9G	0	8	0	322	147	5
J9H	0	9	0	443	118	6
J9J	0	8	0	251	114	3
J9K	0	19	0	318	146	16
J9L	0	7	0	347	162	8
J9M	0	43	0	535	233	23
J9N	0	7	0	139	63	3
J9P	0	37	0	857	78	22
J9R	0	2	0	158	9	3
J9S	0	3	0	427	236	15
J9T	0	17	0	904	449	24
J9U	0	37	0	1008	431	25
J9V	0	19	0	630	356	18
J9X	0	23	0	660	111	14
J9Y	0	19	0	545	114	14
JA0	0	19	0	500	85	7
JA1	0	14	0	445	94	17
JA2	0	12	0	651	104	21
JA3	0	10	0	454	61	18
JA4	0	22	0	804	105	24
JA5	0	18	0	402	119	9
JA6	0	6	0	166	69	6
JA8	0	12	0	141	4	6
JA9	0	38	0	609	136	24
JAA	0	17	0	397	10	6
JAB	0	8	0	107	10	2
JAC	0	12	0	423	233	11
JAD	0	6	0	792	396	25
JAE	0	9	0	334	51	9
JJ6	0	0	0	63	23	2
JJ7	0	22	0	534	121	11
JJ8	0	14	0	429	73	14
JJ9	0	20	0	375	151	9
JJA	0	22	0	357	186	15
JJC	0	2	0	46	10	0
JJD	0	14	0	389	157	15
JJE	0	10	0	429	158	9
JJF	0	12	0	174	84	4
JJG	0	25	0	537	251	15
JJH	0	36	0	814	120	12
JJJ	0	0	0	7	2	0
JJL	0	16	0	547	203	17
JJN	0	20	0	501	191	8
JJP	0	27	0	518	123	14
JJR	0	2	0	191	18	1
JJS	0	13	1	649	64	13
JJT	0	24	0	468	202	29
JJU	0	18	0	306	159	12
JJV	0	44	0	580	194	7
JJW	0	50	0	542	167	13
JJX	0	18	0	105	59	11
JJY	0	20	0	211	81	4
JK0	0	40	0	505	165	12
JK1	0	20	0	453	91	15
JK2	0	35	0	322	39	16
JK5	0	24	0	473	111	3
JK6	0	3	0	233	38	8
JK7	0	21	0	652	133	21
JK8	0	17	0	425	79	8
JK9	0	13	0	517	72	8
JN6	0	28	0	765	139	33
JN7	0	12	0	297	46	6
JN8	0	2	0	53	9	5
JNB	0	28	0	546	259	29
JND	0	55	0	437	123	8
JNE	0	33	0	602	109	21
JNF	0	10	0	431	176	14
JNG	0	13	0	395	145	8
JNH	0	9	0	184	120	7
JNJ	0	11	0	193	137	6
JNK	0	24	0	462	282	8
JNL	0	13	0	166	83	10
JNM	0	18	0	254	143	10
JNN	0	16	0	283	163	13
JNP	0	8	0	260	110	11
JNR	0	0	0	58	12	5
JNS	0	10	0	247	64	4
JNT	0	6	0	78	14	1
JNU	0	0	0	67	7	1
JNV	0	4	0	132	23	8
JNW	0	14	1	360	46	6
JNX	0	9	0	488	19	18
JNY	0	6	0	179	8	10
JP0	0	10	0	706	117	13
JP1	0	3	0	304	18	7
JP2	0	0	0	32	2	1
JP3	0	5	0	128	15	2
JP4	0	38	0	469	32	10
JP5	0	9	0	152	15	1
JP6	0	2	0	274	62	9
JP7	0	23	0	758	161	22
JP8	0	7	0	150	21	1
JS7	0	15	0	358	204	7
JS8	0	18	0	428	206	19
JS9	0	32	0	604	313	24
JSA	0	33	0	732	226	21
JSC	0	5	0	176	92	11
JSD	0	9	0	97	51	9
JSE	0	12	0	209	33	2
JSF	0	37	0	494	353	33
JSG	0	26	0	493	311	33
JSH	0	15	0	324	183	16
JSJ	0	16	0	437	319	29
JSK	0	12	0	228	123	8
JSL	0	5	0	221	111	5
JSM	0	15	0	195	84	7
JSN	0	67	0	597	88	33
JST	0	7	0	337	51	6
JSU	0	6	0	283	44	5
JSV	0	3	0	267	32	7
JSY	0	18	0	421	136	13
JT0	0	15	0	418	133	15
JT1	0	30	0	423	114	15
JT2	0	9	0	442	46	10
JT3	0	35	0	784	137	31
JT4	0	19	0	689	67	16
JT5	0	14	0	445	61	12
JT7	0	22	0	406	171	20
JT8	0	35	0	430	211	12
JT9	0	3	0	102	15	2
JTA	0	22	1	564	62	10
JTB	0	30	0	636	76	26
JTC	0	26	0	642	55	15
JTD	0	15	0	338	69	14
JTE	0	32	0	678	66	28
JTF	0	8	0	257	57	4
JWA	0	16	0	416	210	9
JXG	1	63	0	2377	744	57
JXH	0	33	0	759	494	34
JXJ	0	15	0	950	668	76
JXK	0	56	0	1478	820	35
JXL	0	14	0	166	72	5
JXM	0	48	0	1789	1174	117
JXN	0	21	0	1868	937	89
JXP	0	3	0	45	14	0
JXS	0	85	2	2936	372	125
JXT	1	85	0	2885	332	133
JXU	2	109	0	3056	361	135
JXV	3	125	1	2541	436	116
JXW	0	107	1	3202	446	140
JXX	0	100	1	2136	445	238
JXY	2	124	0	2043	387	133
JY0	4	113	0	4025	294	161
JY1	0	112	0	1819	320	81
JY2	1	88	3	2985	427	176
JY3	0	64	3	2897	488	133
JY4	1	114	0	2968	344	107
JY5	1	126	1	2839	407	173
JY6	1	91	0	3125	635	114
JY7	0	99	1	3966	401	134
JY8	1	122	1	3464	388	170
JY9	1	108	1	2477	338	64
JYA	3	137	1	3332	301	133
JYB	0	111	1	2844	268	130
JYC	0	139	0	3096	348	109
JYD	0	63	3	3114	320	110
JYE	1	101	0	3166	446	109
JYF	2	156	2	2253	474	140
JYL	0	27	0	537	102	20
JYM	0	17	0	723	125	7
JYN	0	32	0	682	106	19
K1B	1	68	0	2604	434	63
K1C	0	98	0	2902	534	61
K1D	0	53	0	2347	489	50
K1E	1	71	0	2906	541	71
K1F	1	71	1	2465	488	64
K1G	0	68	0	2926	542	63
K1H	0	73	0	2515	456	59
K1J	0	84	0	2666	513	74
K1K	0	73	0	2842	484	73
K1L	1	85	0	2766	426	64
K1M	0	83	0	2953	497	66
K1N	0	54	0	2683	470	51
K1P	1	77	0	2757	444	55
K1R	0	94	0	2823	472	54
K1S	0	84	0	2750	459	61
K1T	0	81	0	2650	438	54
K1U	0	79	0	2801	460	54
K1V	0	75	0	2737	463	62
K1W	0	73	0	2359	427	58
K1X	1	74	0	2786	456	64
K1Y	0	74	0	2549	432	56
K20	0	58	0	2537	523	57
K21	0	83	0	2732	473	67
K22	2	79	0	2745	457	60
K23	0	93	0	3035	530	73
K24	0	81	0	2828	474	72
K25	0	82	0	3262	558	73
K26	1	70	0	2720	499	67
K27	0	77	0	2684	467	71
K28	0	11	0	475	80	9
K29	0	3	0	101	30	3
K2A	0	20	0	382	78	14
K2B	0	1	0	107	42	5
K2C	0	7	0	166	54	8
K2D	0	169	1	3425	628	137
K2E	0	10	0	283	70	11
K2F	0	44	0	1669	535	50
K2G	0	2	0	111	27	3
K2H	0	3	0	93	16	5
K2J	0	1	0	22	7	0
K2K	0	2	0	204	80	1
K2L	0	45	0	926	256	38
K2M	0	4	0	90	21	1
K2N	0	29	0	1127	339	26
K2P	0	3	0	168	43	2
K2R	0	19	0	722	140	18
K2S	0	0	0	11	1	0
K2T	0	23	0	510	199	10
K2U	0	69	0	1686	437	36
K2V	0	19	0	386	177	12
K2W	0	41	0	1800	631	41
K2X	0	2	0	128	44	3
K2Y	0	20	0	389	80	6
K30	0	0	0	8	3	1
K31	0	16	0	269	68	4
K32	0	120	1	3099	650	118
K33	0	2	0	23	9	1
K34	0	18	0	390	103	11
K35	0	47	0	1998	574	55
K36	0	0	0	39	8	0
K37	0	17	0	431	102	9
K38	0	3	0	74	23	4
K39	0	12	0	377	107	14
K3A	0	50	0	1278	248	52
K3B	0	3	0	74	14	0
K3C	0	62	0	2000	568	62
K3D	0	0	0	27	6	1
K3E	0	10	0	315	70	3
K3F	0	0	0	13	2	0
K3G	0	11	0	388	128	13
K3H	0	50	0	1426	264	57
K3J	0	15	0	490	101	22
K3K	0	49	0	1894	537	45
K3L	0	4	0	68	19	1
K3M	0	8	0	167	39	6
K3N	0	3	0	137	30	4
K3P	0	31	0	702	145	15
K3R	0	0	0	9	0	0
K3S	0	1	0	96	35	5
K3T	0	26	0	1170	278	26
K3U	0	0	0	43	13	4
K3V	0	8	0	165	38	3
K3W	0	2	0	206	76	4
K3X	0	71	1	1527	259	38
K3Y	0	0	0	22	6	0
K40	0	9	0	210	46	4
K41	0	22	0	1335	295	25
K42	0	1	0	27	8	0
K43	0	5	0	131	35	3
K44	0	4	0	84	32	5
K45	0	47	0	1140	219	32
K46	0	0	0	37	8	1
K47	0	22	0	1001	238	23
K48	0	6	0	143	56	4
K49	0	16	0	301	72	8
K4A	0	0	0	28	11	1
K4B	0	16	0	564	181	18
K4C	0	33	0	1397	263	42
K4D	0	20	0	382	101	10
K4E	0	30	0	1177	333	24
K4F	0	2	0	125	43	4
K4G	0	8	0	230	55	8
K4H	0	12	0	548	210	18
K4J	0	58	0	1556	309	49
K4K	0	0	0	24	2	3
K4L	0	16	0	522	116	18
K4M	0	27	0	1520	393	41
K4N	0	11	0	301	98	15
K4P	0	108	0	3065	730	76
K4R	0	0	0	57	19	1
K4S	0	43	0	1784	714	62
K4T	1	375	0	10177	2054	339
K4U	0	3	0	107	33	3
K4V	0	95	0	2962	956	86
K4W	1	258	0	11225	3004	259
K4X	0	2	0	127	50	2
K4Y	0	33	0	1448	395	29
K50	0	11	0	265	89	7
K51	0	64	0	2139	796	52
K52	1	339	0	8657	2046	278
K53	0	1	0	46	13	4
K54	0	242	0	6374	2137	192
K55	0	258	0	9207	2652	201
K56	0	16	0	658	254	26
K57	0	78	2	2118	768	87
K58	0	12	0	201	79	8
K59	0	127	0	4857	2022	243
K5A	1	264	0	6386	1662	281
K5B	0	1	0	18	4	3
K5C	0	91	0	2467	974	110
K5D	2	381	0	12916	4899	427
K5E	0	11	0	322	126	13
K5F	0	65	0	1852	625	68
K5G	0	2	0	92	55	3
K5H	0	151	0	4875	2215	250
K5J	0	238	1	4726	1303	261
K5K	0	2	1	47	9	2
K5L	0	71	0	2209	767	105
K5M	1	340	1	12033	4706	374
K5N	0	4	0	592	288	8
K5P	0	32	0	845	501	34
K5R	0	0	0	279	162	12
K5S	0	1	0	67	46	1
K5T	0	6	0	696	344	27
K5U	0	0	0	52	26	0
K5V	0	0	0	143	82	3
K5W	0	3	0	206	85	9
K5X	0	5	0	472	215	8
K5Y	0	5	0	706	419	27
K60	0	28	0	1001	148	37
K61	0	42	0	281	46	10
K62	0	11	0	128	16	8
K63	0	13	0	191	25	9
K64	0	12	0	293	17	9
K65	0	30	0	627	15	6
K66	0	25	0	271	83	12
K67	0	6	0	107	17	3
K68	0	19	0	256	53	21
K69	0	21	0	209	69	10
K6A	0	18	0	513	159	15
K6B	0	32	0	349	105	11
K6C	0	9	0	262	80	6
K6D	0	7	1	241	77	10
K6E	0	7	0	276	82	10
K6F	0	13	0	279	79	5
K6G	0	11	0	241	77	7
K6H	1	10	0	239	59	11
K6J	0	45	1	656	32	15
K6K	0	6	0	184	8	5
K6L	0	18	0	359	8	5
K6M	0	26	0	543	142	20
K6N	0	26	0	583	23	3
K6P	0	17	0	409	16	10
K6R	0	26	0	435	25	3
K6S	0	10	0	282	10	3
K6T	0	32	0	354	11	3
K6U	0	18	0	624	2	15
K6V	0	65	0	705	151	17
K6W	0	43	0	671	169	26
K6X	0	5	0	139	25	7
K6Y	0	40	0	642	140	19
K70	0	35	0	603	152	8
K71	0	20	0	416	77	11
K73	0	9	0	328	164	18
K74	0	54	0	586	113	17
K75	0	47	0	425	91	6
K76	0	14	0	205	136	15
K77	0	12	0	279	166	16
K78	0	15	0	292	168	13
K79	0	10	0	94	46	5
K7D	0	13	0	210	5	4
K7E	0	7	0	188	26	3
K7F	0	3	0	486	68	7
K7G	0	30	0	382	70	13
K8R	0	86	0	2010	269	30
K8S	1	81	0	1817	265	102
K8T	2	99	0	1757	257	137
K8U	0	53	0	2226	1260	144
K8V	2	80	0	2653	216	74
K8W	0	76	0	1904	1067	70
K8X	0	50	0	1618	1190	78
K8Y	0	92	0	1832	973	86
K90	0	68	0	1355	843	49
K91	0	89	0	1601	511	124
K92	0	77	0	2166	1130	76
K93	0	34	0	1548	689	79
K94	0	58	0	2236	1199	56
K95	1	44	0	2898	251	61
K96	0	24	0	1042	559	31
K97	3	514	1	17211	4385	471
K98	0	24	0	508	144	17
K99	0	15	0	676	213	29
K9A	0	16	0	721	263	28
K9B	0	29	0	929	323	10
K9C	0	25	0	915	333	16
K9D	0	32	0	792	281	11
K9E	0	5	0	305	159	6
K9F	0	6	0	276	142	7
K9G	0	2	0	269	136	7
K9H	0	7	0	306	172	11
K9J	0	33	0	1014	456	38
K9K	0	28	0	578	326	19
K9L	0	22	0	530	312	7
K9M	0	8	0	261	99	6
K9N	0	9	0	203	88	4
K9P	0	14	0	221	88	5
K9R	0	5	0	198	93	2
K9S	0	18	0	768	308	23
K9T	0	3	0	106	70	11
K9U	0	48	0	264	158	34
K9V	0	23	0	621	349	23
K9W	0	15	0	574	292	19
K9X	0	27	0	753	365	14
K9Y	0	4	0	143	42	3
KA0	0	9	0	159	41	3
KA1	1	81	1	2224	467	124
KA2	0	25	0	489	35	17
KA3	0	10	0	313	78	10
KA4	0	16	0	475	253	14
KA5	0	14	0	609	236	6
KA6	1	12	0	168	41	1
KA7	0	10	0	167	58	7
KA8	0	14	0	182	54	5
KA9	0	6	0	141	48	2
KAA	0	5	0	175	72	4
KAB	0	4	0	175	50	2
KAC	0	10	0	184	49	3
KAD	0	5	0	154	42	5
KAE	0	12	0	180	52	4
KAF	0	7	0	159	69	2
KAG	0	9	0	171	57	9
KAH	0	4	0	190	68	3
KAJ	0	49	0	1635	473	29
KAK	0	5	0	285	144	19
KAL	2	36	0	593	163	35
KAM	0	26	0	178	93	4
KAN	0	3	0	107	47	2
KAP	0	22	0	591	197	25
KAR	0	32	0	427	63	21
KAS	0	7	0	291	7	5
KAT	0	9	1	255	25	5
KAU	0	1	0	97	17	2
KAV	0	12	0	294	44	9
KAX	0	10	0	324	12	6
KAY	0	61	0	1326	334	72
KB0	0	74	1	2007	452	66
KB1	0	127	0	2329	75	104
KB2	0	56	0	1930	23	59
KB3	0	34	0	980	17	18
KB4	0	0	0	67	1	1
KB5	0	17	0	205	15	6
KB6	0	31	2	900	8	23
KB7	0	192	1	6155	262	175
KB8	1	165	0	5141	115	103
KB9	0	46	0	1901	62	47
KBA	0	5	0	372	1	7
KBB	0	138	1	4752	120	151
KBC	0	66	0	2046	54	47
KBD	0	105	0	3196	175	91
KBE	0	111	0	4328	98	87
KBF	0	215	1	5675	215	148
KBG	0	73	0	1985	46	36
KBH	0	91	0	3113	87	79
KBJ	0	39	0	717	35	11
KBK	0	100	0	3373	239	97
KBL	0	45	0	1770	29	41
KBM	0	24	0	1126	80	30
KBN	0	28	0	667	16	9
KBP	0	45	0	1795	78	38
KBR	0	22	0	729	4	16
KBS	0	8	0	439	13	11
KBT	0	4	0	196	4	5
KBU	0	27	0	667	63	15
KBV	0	14	0	358	1	6
KBW	0	248	1	8210	170	186
KBX	0	68	1	984	141	28
KBY	0	13	0	376	12	13
KC0	0	114	1	2662	149	68
KC1	0	31	0	1204	28	43
KC2	1	113	0	2854	70	83
KC3	0	83	0	1715	109	51
KC4	0	57	0	1431	56	54
KC5	0	34	0	1281	21	31
KC6	0	27	0	963	39	31
KC7	0	37	1	735	55	14
KC8	1	44	0	896	42	15
KC9	0	110	2	3069	118	81
KCA	0	48	0	1222	14	31
KCB	0	19	0	865	61	31
KCC	0	10	0	267	7	7
KCD	1	44	1	2197	39	72
KCE	1	94	0	2891	120	87
KCF	0	30	0	1517	39	48
KCG	0	42	1	1356	31	48
KCH	0	79	0	2664	103	66
KCJ	0	22	0	612	8	13
KCK	0	16	0	585	18	17
KCL	0	69	0	2211	59	51
KCM	0	12	0	453	10	15
KCN	1	96	0	3215	109	70
KCP	0	130	0	3738	118	151
KCR	0	5	0	231	6	7
KCS	0	54	0	1108	87	31
KCT	1	187	3	5558	119	138
KCU	0	159	0	3231	111	165
KCV	0	66	4	1712	92	34
KCW	0	37	0	1413	28	46
KCX	0	102	3	3562	72	129
KCY	0	48	5	1078	49	28
KD0	1	137	0	5659	254	136
KD1	1	50	0	2435	18	57
KD2	0	41	0	1238	47	32
KD3	0	60	0	2255	52	42
KD4	0	15	0	376	17	7
KD5	0	80	13	3603	109	62
KD6	0	62	0	2333	103	39
KD7	0	27	0	1299	37	17
KD8	0	140	1	4339	196	140
KD9	1	27	0	798	6	13
KDA	0	215	2	4010	154	119
KDB	0	22	0	1056	37	37
KDC	0	4	0	71	20	1
KDD	0	3	0	128	7	0
KDE	0	34	0	1723	43	27
KDF	0	3	0	130	2	2
KDG	0	16	0	919	8	21
KDH	0	20	0	577	9	16
KDJ	0	32	0	781	74	23
KDK	0	5	0	199	8	8
KDL	0	8	0	461	15	15
KDM	0	233	1	6765	281	216
KDN	0	81	0	2765	45	67
KDP	0	46	0	1230	37	25
KDR	0	54	0	768	42	12
KDS	0	37	1	751	49	28
KDT	0	1	0	168	7	14
KDU	0	26	1	392	52	10
KDV	0	49	0	1846	56	46
KDW	0	148	1	3168	258	100
KDX	0	21	0	452	47	10
KDY	0	25	0	836	26	24
KE0	0	54	0	1651	66	34
KE1	1	40	0	1159	30	19
KE2	0	168	0	4007	196	117
KE3	0	130	0	3660	237	110
KE4	0	39	0	1060	26	17
KE5	0	9	0	304	12	10
KE6	0	162	0	3660	127	127
KEB	0	8	0	127	10	5
KGH	0	28	0	820	97	11
KGK	0	23	0	407	91	13
KGL	0	45	0	466	122	12
KGM	0	38	0	447	235	16
KGN	0	15	0	609	229	26
KGP	0	18	0	543	82	10
KGR	0	26	0	505	86	27
KGS	0	38	0	465	45	7
KGT	0	13	0	437	67	11
KGU	0	55	0	1039	205	14
KGV	0	3	0	74	20	2
KGW	0	36	0	581	160	27
KGX	0	34	0	418	214	15
KJS	0	6	0	249	106	10
KJT	0	15	2	232	39	13
KJU	0	7	0	223	57	2
KJV	0	8	0	227	50	7
KLE	0	7	0	161	30	1
KLF	0	5	0	234	44	7
KLG	0	53	0	699	165	14
KLH	0	27	0	561	77	20
KLS	0	34	0	666	87	23
KLT	0	8	0	322	36	3
KLV	0	38	0	665	140	26
KLW	0	122	0	730	67	12
KLX	0	38	0	554	69	15
KLY	0	25	0	568	324	21
KM0	0	30	0	592	250	21
KM1	0	16	0	421	206	8
KM2	0	29	0	581	68	5
KM3	0	24	0	578	73	12
KM4	0	25	0	833	239	30
KM5	0	28	0	569	99	9
KM6	0	17	0	600	238	25
KM7	0	20	0	596	350	22
KM8	0	36	0	696	88	9
KN1	0	1	0	63	26	9
KN2	0	39	0	501	107	16
KN3	0	17	0	595	291	20
KN6	0	9	0	31	24	5
KN7	0	10	0	35	22	9
KN8	0	7	0	224	53	3
KN9	0	5	0	240	43	7
KNA	0	1	0	194	38	3
KNB	0	15	0	161	21	4
KNC	0	61	0	923	41	25
KND	0	12	0	249	15	4
KNF	0	27	0	456	90	17
KNG	0	1	0	52	5	0
KNH	0	0	0	34	0	0
KNJ	0	1	0	42	1	0
KNK	0	3	0	28	0	1
KNR	0	7	0	160	3	3
KNS	0	14	0	271	24	4
KNT	0	0	0	12	0	0
KNU	0	0	0	4	0	0
KNV	0	17	0	514	16	8
KNW	0	2	0	54	5	1
KNY	0	28	0	945	34	16
KP0	0	5	0	463	32	8
KP1	0	148	1	4290	191	106
KP2	0	9	2	463	12	10
KP3	0	27	0	1133	102	12
KP4	0	46	0	1877	75	28
KP5	0	30	0	1369	34	26
KP6	0	69	1	1489	65	43
KP7	0	2	0	142	3	2
KP8	0	44	0	1230	49	19
KP9	0	10	0	517	3	11
KPA	0	72	0	1782	73	29
KPB	0	2	1	154	9	3
KPC	0	2	0	181	2	0
KPD	0	6	0	255	20	6
KPE	0	37	0	1114	32	19
KPF	0	6	0	225	19	3
KPG	0	53	0	2698	84	45
KPH	0	27	0	636	14	12
KPJ	0	12	0	181	4	6
KPK	0	8	0	310	8	5
KPL	0	12	0	338	19	7
KPM	0	29	0	520	14	12
KPN	0	5	0	226	29	4
KPP	0	15	0	520	24	14
KPR	0	9	0	646	18	11
KPS	0	0	0	5	1	0
KPT	0	15	0	430	24	15
KPU	0	31	0	1090	52	22
KPV	0	119	2	3650	282	105
KPW	0	11	0	400	5	3
KPX	0	10	0	296	2	5
KPY	0	21	0	429	11	17
KR0	0	30	0	1131	21	38
KR1	0	13	1	376	11	5
KR2	0	12	0	538	7	4
KRE	0	26	0	499	205	23
KRF	0	48	0	908	319	42
KRG	0	99	0	1433	576	63
KRH	0	287	0	4476	1812	238
KRJ	0	8	0	141	36	7
KRK	0	13	0	271	120	11
KRL	0	161	0	3990	1305	127
KRM	0	116	0	2720	540	64
KRN	0	8	0	146	59	10
KRP	0	69	1	1438	360	36
KRR	0	7	0	85	22	6
KRS	0	7	0	86	30	8
KRT	0	280	0	5889	2013	182
KRU	1	27	0	792	320	30
KRV	0	3	0	73	19	3
KRW	0	15	0	372	179	23
KRX	0	12	0	210	10	5
KRY	0	9	0	288	69	5
KS0	0	15	0	402	166	14
KS1	0	29	0	699	295	22
KS2	0	49	0	554	88	29
KS3	0	16	0	319	143	35
KS4	0	4	0	127	46	3
KS5	0	5	0	91	56	4
KS6	0	29	0	464	84	13
KS7	0	118	1	1363	218	62
KS8	0	57	0	1261	335	26
KS9	0	39	1	999	274	44
KSN	0	9	0	1099	74	14
KSP	0	2	0	125	0	2
KSR	0	25	0	576	42	21
KSS	0	75	0	2070	61	55
KST	0	70	0	1843	60	57
KSU	0	2	0	171	1	4
KSV	0	82	0	2381	96	70
KSW	0	5	0	309	1	9
